
/THLP/AP20_3_05.txt	GRASP	5	69515.953022	69515.953022	69515.953022	69515.953022	69515.953022	69515.953022	69515.953022	0.331	0.331
/THLP/AP20_3_08.txt	GRASP	5	78177.625239	78177.625239	78177.625239	78177.625239	78177.625239	78177.625239	78177.625239	0.879	0.879
/THLP/AP20_5_02.txt	GRASP	5	46480.364079	46480.364079	46480.364079	46480.364079	46480.364079	46480.364079	46480.364079	5.517	5.517
/THLP/AP20_5_05.txt	GRASP	5	61061.407905	61061.407905	61489.164845	61061.407905	61061.407905	61061.407905	61146.959293	3.317	7.300
/THLP/AP20_5_08.txt	GRASP	5	73592.967710	73592.967710	73592.967710	73592.967710	73592.967710	73592.967710	73592.967710	3.889	3.889
/THLP/AP20_8_02.txt	GRASP	5	35296.985641	35296.985641	35296.985641	35296.985641	35296.985641	35296.985641	35296.985641	0.883	0.883
/THLP/AP20_8_05.txt	GRASP	5	52294.284172	52294.284172	52294.284172	52294.284172	52294.284172	52294.284172	52294.284172	1.500	1.500
/THLP/AP20_8_08.txt	GRASP	5	68272.782509	68272.782509	68272.782509	68272.782509	68272.782509	68272.782509	68272.782509	4.607	4.607
/THLP/AP25_3_02.txt	GRASP	5	60602.293799	60602.293799	60602.293799	60602.293799	60602.293799	60602.293799	60602.293799	2.169	2.169
/THLP/AP25_3_05.txt	GRASP	5	70130.921387	70130.921387	70130.921387	70130.921387	70130.921387	70130.921387	70130.921387	3.438	3.438
/THLP/AP25_3_08.txt	GRASP	5	79442.482779	79442.482779	79442.482779	79442.482779	79442.482779	79442.482779	79442.482779	4.282	4.282
/THLP/AP25_5_02.txt	GRASP	5	47432.696534	47432.696534	47432.696534	47432.696534	47432.696534	47432.696534	47432.696534	1.068	1.068
/THLP/AP25_5_05.txt	GRASP	5	61046.700464	61046.700464	61046.700464	61046.700464	61046.700464	61046.700464	61046.700464	2.933	2.933
/THLP/AP25_5_08.txt	GRASP	5	73569.910193	73569.910193	73569.910193	73569.910193	73569.910193	73569.910193	73569.910193	4.852	4.852
/THLP/AP25_8_02.txt	GRASP	5	37295.685343	37313.886773	37531.381787	37295.685343	37313.886773	37295.685343	37350.105204	16.651	20.069
/THLP/AP25_8_05.txt	GRASP	5	54043.743323	54043.743323	54043.743323	54043.743323	54043.743323	54043.743323	54043.743323	8.650	8.650
/THLP/AP25_8_08.txt	GRASP	5	69429.769777	69429.769777	69429.769777	69429.769777	69429.769777	69429.769777	69429.769777	10.932	25.028
/STCP/data.81	GRASP	5	61.000000	61.000000	61.000000	61.000000	61.000000	61.000000	61.000000	0.075	0.158
/STCP/data.135	GRASP	5	104.000000	104.000000	104.000000	104.000000	104.000000	104.000000	104.000000	5.945	135.651
/STCP/data.243	GRASP	5	198.000000	198.000000	198.000000	198.000000	198.000000	198.000000	198.000000	50.038	50.038
/STCP/data.405	GRASP	5	342.000000	341.000000	342.000000	342.000000	342.000000	341.000000	341.800000	206.283	438.616
/STCP/data.729	GRASP	5	642.000000	647.000000	647.000000	647.000000	647.000000	642.000000	646.000000	1036.949	1036.951
/HMP/20_5_270001	GRASP	5	540.000000	540.000000	540.000000	540.000000	540.000000	540.000000	540.000000	0.030	0.030
/HMP/20_5_270002	GRASP	5	54.000000	54.000000	54.000000	54.000000	54.000000	54.000000	54.000000	0.009	0.011
/HMP/20_5_270003	GRASP	5	816.000000	816.000000	816.000000	816.000000	816.000000	816.000000	816.000000	0.009	0.011
/HMP/20_5_270004	GRASP	5	126.000000	126.000000	126.000000	126.000000	126.000000	126.000000	126.000000	0.011	0.013
/HMP/20_5_270005	GRASP	5	372.000000	372.000000	372.000000	372.000000	372.000000	372.000000	372.000000	0.008	0.011
/HMP/40_15_270001	GRASP	5	8646.000000	8646.000000	8646.000000	8646.000000	8646.000000	8646.000000	8646.000000	0.277	0.277
/HMP/40_15_270002	GRASP	5	4586.000000	4586.000000	4586.000000	4586.000000	4586.000000	4586.000000	4586.000000	0.485	40.010
/HMP/40_15_270003	GRASP	5	5396.000000	5396.000000	5396.000000	5396.000000	5396.000000	5396.000000	5396.000000	0.157	40.018
/HMP/40_15_270004	GRASP	5	4800.000000	4800.000000	4800.000000	4800.000000	4800.000000	4800.000000	4800.000000	0.085	0.085
/HMP/40_15_270005	GRASP	5	6272.000000	6272.000000	6272.000000	6272.000000	6272.000000	6272.000000	6272.000000	0.057	0.057
/HMP/100_25_270001	GRASP	5	36412.000000	36412.000000	36412.000000	36444.000000	36412.000000	36412.000000	36418.400000	32.403	100.466
/HMP/100_25_270002	GRASP	5	38608.000000	38608.000000	38608.000000	38608.000000	38608.000000	38608.000000	38608.000000	11.715	100.277
/HMP/100_25_270003	GRASP	5	32686.000000	32686.000000	32686.000000	32686.000000	32686.000000	32686.000000	32686.000000	31.449	100.227
/HMP/100_25_270004	GRASP	5	35322.000000	35322.000000	35322.000000	35322.000000	35322.000000	35322.000000	35322.000000	15.329	100.154
/HMP/100_25_270005	GRASP	5	36690.000000	36690.000000	36690.000000	36690.000000	36690.000000	36690.000000	36690.000000	9.084	100.268
/HMP/200_50_270001	GRASP	5	215388.000000	215554.000000	215670.000000	215568.000000	215572.000000	215388.000000	215550.400000	134.413	204.814
/HMP/200_50_270002	GRASP	5	212798.000000	212900.000000	212858.000000	212880.000000	212798.000000	212798.000000	212846.800000	82.381	203.240
/HMP/200_50_270003	GRASP	5	214364.000000	214682.000000	214462.000000	214662.000000	214672.000000	214364.000000	214568.400000	99.680	204.546
